암호화요양기호,종별코드명
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxNzAyIzQxIyQxIyQ3IyQ4OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,치과의원
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxNzAyIzUxIyQxIyQxIyQ4MiQzNjE0ODEjNDEjJDEjJDgjJDgz,치과의원
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxNzAyIzUxIyQxIyQxIyQ4MiQzNjEyMjIjNzEjJDEjJDgjJDgz,치과의원
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzExIyQxIyQzIyQwMyQ0NjE0ODEjNjEjJDEjJDQjJDgz,의원
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxOTYxIzIxIyQxIyQ1IyQ2MiQzNjE0ODEjNDEjJDEjJDgjJDgz,한의원
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMzUxIzMxIyQxIyQzIyQxMyQ0NjEwMDIjNjEjJDEjJDgjJDgz,한의원
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxOTYxIzMxIyQxIyQ3IyQ5MiQyNjE4MzIjNjEjJDEjJDAjJDgz,한의원
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxOTYxIzUxIyQxIyQ1IyQ5OSQzNjEyMjIjNDEjJDEjJDgjJDgz,치과의원
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxMzUxIzExIyQxIyQ3IyQ5MiQ0NjE0ODEjNDEjJDEjJDQjJDgz,치과의원
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNTgxMzUxIzExIyQyIyQ3IyQwMCQzNjEwMDIjODEjJDEjJDIjJDgz,치과의원
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNTgxMzUxIzIxIyQxIyQxIyQ2MiQyNjE0ODEjNDEjJDEjJDgjJDgz,치과의원
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxNzAyIzExIyQxIyQ3IyQ2MiQ0NjE0ODEjNjEjJDEjJDAjJDgz,치과의원
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzQxIyQxIyQ3IyQ2MiQ0NjE0ODEjNjEjJDEjJDQjJDgz,한의원
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNTgxMzUxIzExIyQxIyQ3IyQ2MiQyNjE4MzIjODEjJDEjJDYjJDgz,치과의원
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNTgxMzUxIzIxIyQxIyQ1IyQxMyQzNjE0ODEjNjEjJDEjJDgjJDgz,치과의원
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxOTYxIzIxIyQxIyQ1IyQwMyQzNjE0ODEjNDEjJDEjJDgjJDgz,한의원
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxNzAyIzIxIyQxIyQ5IyQ3OSQ0NjE0ODEjNjEjJDEjJDAjJDgz,치과의원
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNTgxMzUxIzUxIyQxIyQxIyQ5OSQzNjEyMjIjNTEjJDEjJDYjJDgz,치과의원
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxOTYxIzIxIyQxIyQxIyQ5OSQ0NjEwMDIjNTEjJDEjJDYjJDgz,치과의원
JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxMzUxIzExIyQyIyQzIyQwMCQ0NjE0ODEjNDEjJDEjJDgjJDgz,보건소
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzUxIyQxIyQ1IyQ5OSQyNjE0ODEjNzEjJDEjJDgjJDgz,의원
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzUxIyQyIyQ1IyQwMCQyNjEwMDIjNTEjJDEjJDIjJDgz,의원
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQxIyQ3IyQ4OSQyNjEyMjIjNjEjJDEjJDgjJDgz,의원
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNTgxMzUxIzExIyQxIyQ3IyQ3OSQyNjE0ODEjNjEjJDEjJDQjJDgz,치과의원
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxNzAyIzIxIyQxIyQ1IyQ4OSQyNjEwMDIjNjEjJDEjJDgjJDgz,치과의원
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxOTYxIzMxIyQxIyQ3IyQ2MiQyNjE0ODEjNDEjJDEjJDQjJDgz,치과의원
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxOTYxIzMxIyQxIyQ3IyQwMyQyNjEwMDIjNzEjJDEjJDgjJDgz,치과의원
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxOTYxIzMxIyQxIyQ3IyQ4MiQzNjE0ODEjNzEjJDEjJDgjJDgz,치과의원
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxOTYxIzQxIyQxIyQ3IyQ2MiQyNjEwMDIjNjEjJDEjJDAjJDgz,치과의원
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxOTYxIzQxIyQxIyQ3IyQwMyQyNjEwMDIjNTEjJDEjJDYjJDgz,치과의원
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxOTYxIzUxIyQxIyQxIyQ3OSQyNjE4MzIjODEjJDEjJDIjJDgz,치과의원
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxOTYxIzUxIyQxIyQ1IyQ4OSQ0NjEwMDIjNDEjJDEjJDgjJDgz,치과의원
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxOTYxIzUxIyQxIyQ1IyQ5OSQzNjEwMDIjNjEjJDEjJDQjJDgz,치과의원
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxNzAyIzExIyQxIyQzIyQ3MiQzNjEyMjIjODEjJDEjJDYjJDgz,치과의원
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMzUxIzMxIyQxIyQ3IyQ3MiQyNjE4MzIjNjEjJDEjJDAjJDgz,한의원
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxNzAyIzExIyQyIyQ3IyQwMCQyNjEwMDIjODEjJDEjJDIjJDgz,한의원
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxOTYxIzExIyQxIyQzIyQ2MiQzNjE4MzIjODEjJDEjJDYjJDgz,치과의원
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzMxIyQxIyQ3IyQ3OSQ0NjEwMDIjODEjJDEjJDIjJDgz,한의원
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxMTkxIzQxIyQxIyQ3IyQ3OSQyNjE0ODEjNTEjJDEjJDIjJDgz,치과의원
JDU4MTI3MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzQxIyQxIyQ3IyQxMyQyNjE0ODEjNTEjJDEjJDIjJDgz,한의원
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxNzAyIzMxIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDQjJDgz,한의원
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxNzAyIzIxIyQxIyQ5IyQ5MiQzNjEyMjIjNjEjJDEjJDQjJDgz,한의원
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxOTYxIzIxIyQyIyQ5IyQwMCQyNjEyMjIjNjEjJDEjJDAjJDgz,한의원
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQxIyQxIyQ3MiQ0NjE0ODEjNDEjJDEjJDgjJDgz,한의원
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQxIyQ1IyQxMyQ0NjEwMDIjNTEjJDEjJDYjJDgz,의원
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxNzAyIzMxIyQxIyQ3IyQ3OSQyNjEwMDIjNjEjJDEjJDgjJDgz,한의원
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxMzUxIzUxIyQxIyQxIyQ4OSQyNjEyMjIjNDEjJDEjJDQjJDgz,치과의원
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQzIyQwMyQ0NjE0ODEjNDEjJDEjJDgjJDgz,병원
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQxIyQ5MiQzNjEwMDIjNjEjJDEjJDAjJDgz,병원
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMzUxIzMxIyQxIyQ3IyQxMyQzNjEyMjIjODEjJDEjJDIjJDgz,한의원
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQwMyQzNjEwMDIjNDEjJDEjJDgjJDgz,의원
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzMxIyQxIyQ3IyQ4OSQ0NjEwMDIjNjEjJDEjJDQjJDgz,한의원
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMzUxIzUxIyQxIyQ1IyQ3MiQyNjE0ODEjODEjJDEjJDYjJDgz,한의원
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxOTYxIzIxIyQxIyQxIyQxMyQyNjEwMDIjNzEjJDEjJDgjJDgz,한의원
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxMzUxIzMxIyQxIyQ3IyQwMyQyNjE0ODEjNTEjJDEjJDYjJDgz,치과의원
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxNzAyIzMxIyQxIyQzIyQxMyQyNjE0ODEjNDEjJDEjJDgjJDgz,치과의원
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQ3IyQwMyQzNjEyMjIjNjEjJDEjJDgjJDgz,의원
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQ3IyQwMyQ0NjE0ODEjNTEjJDEjJDIjJDgz,의원
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxNzAyIzUxIyQyIyQxIyQwMCQyNjE0ODEjNjEjJDEjJDAjJDgz,치과의원
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxNzAyIzIxIyQxIyQ1IyQxMyQzNjE0ODEjODEjJDEjJDYjJDgz,한의원
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3MiQyNjE0ODEjNDEjJDEjJDgjJDgz,요양병원
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxOTYxIzMxIyQxIyQ3IyQ4OSQzNjEyMjIjNjEjJDEjJDQjJDgz,한의원
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMzUxIzUxIyQxIyQ1IyQ3OSQyNjE0ODEjNTEjJDEjJDIjJDgz,한의원
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQxIyQ5IyQ3MiQyNjE4MzIjNTEjJDEjJDIjJDgz,한의원
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQxIyQ5IyQ3MiQzNjE0ODEjNDEjJDEjJDgjJDgz,한의원
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ5IyQ4OSQzNjE4MzIjODEjJDEjJDIjJDgz,의원
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxMzUxIzQxIyQxIyQ3IyQwMyQzNjE0ODEjNDEjJDEjJDgjJDgz,치과의원
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxMzUxIzQxIyQxIyQ3IyQxMyQyNjEwMDIjNTEjJDEjJDYjJDgz,치과의원
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxNzAyIzMxIyQxIyQzIyQ3MiQzNjEyMjIjNDEjJDEjJDgjJDgz,치과의원
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzUxIyQxIyQ1IyQ5OSQyNjE4MzIjNTEjJDEjJDIjJDgz,한의원
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxNzAyIzMxIyQxIyQ3IyQ4MiQ0NjE0ODEjODEjJDEjJDYjJDgz,한의원
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxMzUxIzQxIyQxIyQ3IyQxMyQzNjEwMDIjNjEjJDEjJDgjJDgz,치과의원
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxMzUxIzQxIyQxIyQ3IyQxMyQyNjE4MzIjNDEjJDEjJDQjJDgz,치과의원
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxMzUxIzQxIyQxIyQ3IyQxMyQyNjEyMjIjNDEjJDEjJDgjJDgz,치과의원
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMzUxIzQxIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDgjJDgz,한의원
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ4MiQzNjE4MzIjNDEjJDEjJDgjJDgz,의원
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ5MiQyNjEwMDIjODEjJDEjJDYjJDgz,의원
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxOTYxIzUxIyQxIyQxIyQ4MiQyNjE4MzIjNDEjJDEjJDQjJDgz,한의원
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxMzUxIzMxIyQxIyQ3IyQ3OSQzNjE0ODEjODEjJDEjJDIjJDgz,치과의원
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQ3IyQ3MiQyNjE4MzIjNDEjJDEjJDgjJDgz,한방병원
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzUxIyQxIyQxIyQwMyQyNjE4MzIjODEjJDEjJDYjJDgz,요양병원
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzUxIyQxIyQxIyQxMyQyNjE4MzIjNjEjJDEjJDgjJDgz,요양병원
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNTgxMzUxIzUxIyQxIyQxIyQ5OSQyNjEwMDIjNTEjJDEjJDIjJDgz,치과의원
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxOTYxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNDEjJDEjJDgjJDgz,치과의원
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQxIyQ1IyQ4MiQzNjEyMjIjODEjJDEjJDIjJDgz,한의원
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQ1IyQwMyQzNjEyMjIjNDEjJDEjJDgjJDgz,의원
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxNzAyIzIxIyQxIyQ5IyQ2MiQyNjE0ODEjNjEjJDEjJDAjJDgz,한의원
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxMTkxIzIxIyQxIyQ5IyQwMyQyNjE0ODEjNDEjJDEjJDgjJDgz,치과의원
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxNzAyIzIxIyQxIyQ1IyQ3MiQyNjE0ODEjNzEjJDEjJDgjJDgz,치과의원
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxOTYxIzExIyQxIyQzIyQ2MiQzNjEwMDIjNDEjJDEjJDgjJDgz,한의원
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxMzUxIzMxIyQyIyQ3IyQwMCQ0NjE0ODEjNTEjJDEjJDIjJDgz,치과의원
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQxIyQ4MiQ0NjEwMDIjNzEjJDEjJDgjJDgz,의원
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQxIyQ5MiQyNjEyMjIjNzEjJDEjJDgjJDgz,의원
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNTgxMzUxIzIxIyQxIyQ5IyQxMyQzNjE4MzIjNzEjJDEjJDgjJDgz,치과의원
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNTgxMzUxIzMxIyQxIyQzIyQ3OSQyNjEyMjIjNzEjJDEjJDgjJDgz,치과의원
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxOTYxIzExIyQxIyQ3IyQ3MiQ0NjE0ODEjNDEjJDEjJDgjJDgz,치과의원
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQyIyQ1IyQwMCQzNjEwMDIjNDEjJDEjJDgjJDgz,병원
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzMxIyQxIyQ3IyQ3MiQ0NjE0ODEjNjEjJDEjJDQjJDgz,요양병원
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQxIyQxIyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,의원
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQ5IyQ5OSQzNjEyMjIjODEjJDEjJDIjJDgz,의원
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQxIyQ2MiQyNjEwMDIjNDEjJDEjJDQjJDgz,의원
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxNzAyIzMxIyQxIyQ3IyQ3MiQzNjE0ODEjODEjJDEjJDYjJDgz,치과의원
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQ1IyQ4OSQzNjE0ODEjODEjJDEjJDYjJDgz,의원
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMzUxIzExIyQxIyQzIyQ4OSQ0NjEwMDIjNjEjJDEjJDgjJDgz,한의원
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzMxIyQxIyQzIyQxMyQyNjEyMjIjNDEjJDEjJDgjJDgz,의원
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzUxIyQxIyQ1IyQ3OSQyNjE0ODEjNTEjJDEjJDIjJDgz,요양병원
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ4OSQzNjE0ODEjNjEjJDEjJDAjJDgz,의원
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzUxIyQxIyQ1IyQ5MiQyNjEwMDIjNTEjJDEjJDIjJDgz,한의원
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjEwMDIjNDEjJDEjJDgjJDgz,종합병원
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxMTkxIzUxIyQxIyQ1IyQ3MiQ0NjEwMDIjNTEjJDEjJDYjJDgz,치과의원
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQ3IyQ3MiQzNjEyMjIjNjEjJDEjJDAjJDgz,의원
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQxIyQ3OSQzNjE4MzIjNTEjJDEjJDIjJDgz,의원
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQwMyQ0NjEwMDIjNTEjJDEjJDIjJDgz,의원
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxNzAyIzQxIyQxIyQ3IyQ3OSQzNjEwMDIjNzEjJDEjJDgjJDgz,치과의원
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ5MiQyNjE0ODEjODEjJDEjJDIjJDgz,의원
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQzNjEwMDIjODEjJDEjJDYjJDgz,종합병원
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ5MiQyNjEyMjIjNzEjJDEjJDgjJDgz,의원
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQyIyQ1IyQwMCQzNjE0ODEjNDEjJDEjJDgjJDgz,의원
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQ5OSQyNjEwMDIjNDEjJDEjJDQjJDgz,의원
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ5IyQ2MiQ0NjEwMDIjNjEjJDEjJDgjJDgz,의원
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzMxIyQxIyQ3IyQxMyQ0NjE0ODEjNjEjJDEjJDQjJDgz,한의원
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxNzAyIzQxIyQxIyQ3IyQ3OSQzNjE4MzIjNjEjJDEjJDQjJDgz,치과의원
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzMxIyQxIyQ3IyQ3MiQzNjEwMDIjNDEjJDEjJDgjJDgz,요양병원
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ5IyQ4OSQyNjE4MzIjNDEjJDEjJDgjJDgz,의원
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzQxIyQxIyQ3IyQ3MiQyNjE4MzIjNDEjJDEjJDQjJDgz,의원
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQxIyQ5OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,의원
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQyIyQzIyQwMCQyNjE0ODEjNzEjJDEjJDgjJDgz,의원
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQzIyQ5MiQzNjEyMjIjNjEjJDEjJDQjJDgz,의원
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQ4OSQ0NjEwMDIjNTEjJDEjJDIjJDgz,의원
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQ2MiQ0NjEwMDIjNjEjJDEjJDAjJDgz,의원
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQ4MiQyNjE0ODEjNjEjJDEjJDQjJDgz,의원
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxNzAyIzUxIyQxIyQxIyQxMyQ0NjEwMDIjNDEjJDEjJDQjJDgz,한의원
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQ5IyQwMyQyNjEyMjIjNjEjJDEjJDAjJDgz,의원
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxNzAyIzUxIyQxIyQxIyQ3MiQyNjE0ODEjNzEjJDEjJDgjJDgz,한의원
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQxIyQ4OSQyNjEwMDIjNjEjJDEjJDAjJDgz,의원
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzQxIyQxIyQ3IyQ3OSQzNjEwMDIjNDEjJDEjJDgjJDgz,한의원
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxOTYxIzMxIyQxIyQzIyQ4OSQ0NjE0ODEjNjEjJDEjJDQjJDgz,한의원
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxOTYxIzMxIyQxIyQzIyQ2MiQzNjE0ODEjNjEjJDEjJDAjJDgz,한의원
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQxIyQ5MiQzNjE4MzIjNDEjJDEjJDgjJDgz,의원
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQxIyQ3IyQ2MiQ0NjE0ODEjNzEjJDEjJDgjJDgz,의원
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxOTYxIzMxIyQxIyQ3IyQwMyQyNjEyMjIjNTEjJDEjJDYjJDgz,한의원
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxMzUxIzExIyQxIyQzIyQxMyQzNjE4MzIjNDEjJDEjJDQjJDgz,치과의원
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxNzAyIzIxIyQyIyQxIyQwMCQyNjE0ODEjNjEjJDEjJDgjJDgz,한의원
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxNzAyIzIxIyQxIyQxIyQ4OSQzNjEyMjIjNDEjJDEjJDgjJDgz,한의원
JDQ4MTYyMiM1MSMkMSMkMCMkOTIkMzgxOTYxIzExIyQxIyQ3IyQ5MiQ0NjE0ODEjNTEjJDEjJDIjJDgz,보건지소
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxNzAyIzMxIyQxIyQzIyQ2MiQ0NjE0ODEjODEjJDEjJDIjJDgz,치과의원
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNTgxMzUxIzExIyQxIyQ3IyQ3MiQyNjEyMjIjODEjJDEjJDIjJDgz,치과의원
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNTgxMzUxIzExIyQxIyQ3IyQ4MiQyNjE4MzIjNTEjJDEjJDYjJDgz,치과의원
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQxMyQ0NjEwMDIjNjEjJDEjJDgjJDgz,병원
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQzNjE4MzIjNDEjJDEjJDgjJDgz,종합병원
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQ5IyQ3OSQ0NjE0ODEjNDEjJDEjJDQjJDgz,의원
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNTgxMzUxIzQxIyQxIyQ3IyQ3OSQzNjE0ODEjNjEjJDEjJDgjJDgz,치과의원
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxMTkxIzQxIyQxIyQ3IyQ5OSQyNjE0ODEjNzEjJDEjJDgjJDgz,치과의원
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxOTYxIzUxIyQxIyQxIyQ2MiQzNjE0ODEjNTEjJDEjJDYjJDgz,한의원
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxMTkxIzIxIyQxIyQxIyQxMyQyNjEwMDIjNjEjJDEjJDAjJDgz,치과의원
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxMTkxIzIxIyQxIyQxIyQ5MiQzNjEwMDIjNTEjJDEjJDIjJDgz,치과의원
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxMTkxIzIxIyQxIyQ1IyQ3MiQzNjEyMjIjODEjJDEjJDYjJDgz,한방병원
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQxIyQ5IyQ3OSQzNjEyMjIjNjEjJDEjJDgjJDgz,의원
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxMTkxIzUxIyQxIyQ1IyQ3OSQzNjE4MzIjNTEjJDEjJDIjJDgz,치과의원
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjE4MzIjNjEjJDEjJDAjJDgz,종합병원
